,ТР,Т воздуха на вх. в ГТУ (фильтр.),Р воздуха за КГГ (фильтр.),Т за СТ (т.1),Т за СТ (т.2),Т за СТ (т.3),Т за СТ (т.4),Т за СТ (т.5),Т за СТ (т.6),Т за СТ (т.7),Т за СТ (т.8),Т за СТ (т.9),Т за СТ (т.10),Т за СТ (т.11),Т за СТ (т.12),Т за ГГ (т.1),Т за ГГ (т.2),Т за ГГ на запуске (т.1),Т за ГГ на запуске (т.2),Т в. на входе К ГГ,Т ТГ перед ДГ,Т м. на сливе ШП,Т м. на сливе РП,Т м. на входе Д,Т м. на выходе из СТ,Р м. на входе ,Р суфлирования,Р ТГ перед ДГ,Т в ЩА,Вибр.Д в зоне ПП,Вибр. Д в зоне ЗП,Положение ДГ,Осевая сила (расч.),Обороты КВД 1,Обороты СТ 1,Обороты КВД 2,Обороты СТ 2,Положение ВНА,Т газа за ГГ (ср.),Т газа за СТ (ср.),Т газа за СТ (ср.).1,Anomaly_Class
5736,02:41:24.818,"12,44821","0,3935566","476,8384","457,5006","461,5307","474,2371","450,7848","449,5247","436,179","449,2246","446,7233","480,3625","481,0674","473,8369","566,1973","588,8021","598,4","582,0925","12,39775","23,08735","29,74499","33,68795","20,79851","22,90199","396,6759","4,979853","3061,303","18,62069","4,601771","2,16868","23,12671","0,421518","8055,086","1559,682","8055,628","1559,954","-37,96548","588,8704","461,2057",,1
5737,02:41:24.836,"12,44821","0,3938468","478,1891","457,5016","462,1853","474,2371","450,8051","449,5247","436,1985","450,6754","446,7233","480,3625","481,0674","475,4377","566,1973","588,801","598,4","582,0422","12,39703","23,09788","29,76088","33,68828","20,7984","22,9038","396,7065","4,984982","3061,303","18,62069","4,596646","2,175058","23,12286","0,4213014","8055,086","1559,682","8057,801","1561,011","-37,96532","588,8392","461,2753",,1
5738,02:41:24.858,"12,44821","0,3941753","478,8644","457,502","462,5126","474,2371","450,8152","449,5247","436,2083","451,4007","446,7233","480,3625","481,0674","476,2381","566,1973","588,8005","598,4","582,0171","12,39667","23,10314","29,76883","33,68844","20,79835","22,90471","396,7218","4,987547","3061,303","18,62069","4,594084","2,178247","23,12286","0,4211285","8055,086","1559,682","8057,801","1561,011","-37,96524","588,8216","461,4337",,1
5739,02:41:24.876,"12,44821","0,3944361","479,2021","457,5023","462,6762","474,2371","450,8203","449,5247","436,2132","451,7634","446,7233","480,3625","481,0674","476,6383","566,1973","588,8003","597,25","582,0045","12,39649","23,10577","29,7728","33,69315","20,79832","22,90516","396,7573","4,998099","3061,303","18,62069","4,583533","2,179842","23,13827","0,4209583","8059,014","1561,239","8063,085","1563,071","-37,9652","588,8118","461,6056",,1
5740,02:41:24.896,"12,44821","0,394692","479,3709","457,5024","462,7581","474,2371","450,8229","449,5247","436,2156","451,9447","446,7233","480,3625","481,0674","476,8384","566,1973","588,8002","596,675","581,9982","12,3964","23,10709","29,77479","33,70478","20,80758","22,90539","396,8214","5,009555","3061,303","18,62069","4,578258","2,176004","23,13056","0,4207646","8059,014","1561,239","8063,085","1563,071","-37,91891","588,8064","461,7611",,1
5741,02:41:24.919,"12,44821","0,3949455","479,4553","457,5024","462,799","474,2371","450,8242","449,5247","436,2169","452,0354","446,7233","480,3625","481,0674","476,9385","566,1973","588,8","596,3875","581,9951","12,39636","23,11238","29,77578","33,71059","20,80758","22,90087","396,8534","5,015283","3061,303","18,62069","4,56635","2,170995","23,26155","0,4205818","8067,3","1564,849","8068,328","1565,166","-37,89576","588,8035","461,891",,1
5742,02:41:24.936,"12,44821","0,395217","479,4976","457,5025","462,8194","474,2371","450,8248","449,5247","436,2175","452,0807","446,7233","481,7724","481,0674","476,9885","565,996","588,8","596,2437","581,9935","12,39634","23,11734","29,78555","33,70887","20,80757","22,89862","396,8787","5,027416","3061,303","18,62069","4,560397","2,168491","23,26925","0,4203705","8069,996","1565,922","8070,556","1566,167","-37,88419","588,8019","461,9951",,1
5743,02:41:24.957,"12,44821","0,3955266","479,5187","457,5025","462,8297","474,2371","450,8251","449,5247","436,2178","452,1034","446,7233","482,4774","481,0674","477,0135","565,8954","588,8","596,1719","581,9927","12,39632","23,11982","29,79044","33,71264","20,80293","22,89749","396,9284","5,033484","3061,179","18,62069","4,546606","2,167239","23,26155","0,4201126","8072,452","1566,919","8073,125","1567,214","-37,87841","588,801","462,1058",,1
5744,02:41:24.977,"12,44821","0,3957972","479,5292","457,5025","462,8348","474,2371","450,8253","449,5247","436,218","452,1147","446,7233","482,8298","481,0674","477,026","565,8451","588,8","596,1359","581,9923","12,39632","23,12801","29,79288","33,71452","20,81453","22,89692","396,9532","5,041152","3061,179","18,62069","4,528895","2,168158","23,2654","0,4199048","8075,021","1567,95","8075,565","1568,246","-37,87551","588,8005","462,2052",,1
5745,02:41:24.998,"12,44821","0,3961256","479,5345","457,5025","462,8373","474,2371","450,8253","449,5247","436,218","452,1204","446,7233","483,006","481,0674","477,0323","565,8199","588,8","596,1179","581,9921","12,39632","23,13442","29,79874","33,7201","20,82032","22,89664","396,9842","5,049621","3060,932","18,62069","4,520041","2,168617","23,2654","0,4197178","8077,609","1568,985","8077,959","1569,267","-37,87407","588,8003","462,2879",,1
5746,02:41:25.017,"12,44821","0,3964443","479,5371","457,5025","462,8386","474,2371","450,8254","449,5247","436,2181","452,1232","446,7233","483,0942","481,0674","477,0354","565,8074","588,8","596,1089","581,9921","12,33871","23,13762","29,80631","33,71825","20,81858","22,8965","397,0275","5,063125","3061,179","18,62069","4,506343","2,173482","23,27311","0,419501","8080,037","1570,028","8081,229","1570,276","-37,87334","588,8002","462,354",,1
5747,02:41:25.038,"12,44821","0,3967292","479,5385","457,5025","462,8392","474,2371","450,8254","449,5247","436,2181","452,1246","448,024","483,1382","481,0674","477,037","565,801","588,8","596,1045","581,992","12,30991","23,14618","29,81009","33,71733","20,81771","22,90568","397,0492","5,069877","3061,179","18,62069","4,493315","2,169734","23,27696","0,4193115","8080,037","1570,028","8083,821","1571,347","-37,87298","588,8001","462,4057",,1
5748,02:41:25.056,"12,44821","0,3970937","479,5391","457,5025","462,8395","474,2371","450,8254","449,5247","436,2181","452,1254","448,6743","483,1603","481,0674","477,0377","565,7979","588,8","596,1022","581,9919","12,29551","23,15045","29,81199","33,71687","20,81728","22,91027","397,06","5,073253","3061,179","18,62069","4,486801","2,167861","23,27696","0,419094","8080,037","1570,028","8083,821","1571,347","-37,8728","588,8","462,4725",,1
5749,02:41:25.076,"12,44821","0,3974207","479,5394","457,5025","462,8397","474,2371","450,8254","449,5247","436,2181","452,1257","448,9995","483,1713","481,0674","477,0381","565,7963","588,8","596,1011","581,9919","12,28831","23,15722","29,80829","33,72127","20,81706","22,92183","397,1025","5,08421","3061,055","18,62069","4,483543","2,166924","23,27696","0,4188477","8088,14","1573,128","8087,08","1572,335","-37,87447","588,8","462,5367",,1
5750,02:41:25.096,"12,44821","0,3977001","479,5396","457,5025","462,8398","474,2371","450,8254","449,5247","436,2181","452,1259","449,1621","483,1768","481,0674","477,0383","565,7955","588,8","596,1005","581,9919","12,28471","23,16061","29,80645","33,71883","20,81231","22,9276","397,1423","5,089689","3060,932","18,62069","4,472646","2,166456","23,26155","0,418595","8090,769","1574,123","8087,08","1572,335","-37,87531","588,8","462,5919",,1
5751,02:41:25.119,"12,44821","0,3979557","479,5397","457,5025","462,8398","475,7379","450,8254","451,0255","436,2181","452,126","449,2434","483,1795","481,0674","477,0384","565,7952","588,8","596,1002","581,9919","12,28291","23,1623","29,80552","33,71762","20,81458","22,93049","397,1622","5,090883","3060,932","18,62069","4,457927","2,163131","23,26925","0,4183663","8093,74","1575,166","8094,611","1575,445","-37,87572","588,8","462,6368",,1
5752,02:41:25.136,"12,44821","0,3981896","479,5397","457,5025","462,8398","476,4882","450,8254","451,7759","436,2181","452,126","449,2841","483,1809","482,2759","477,0385","565,7949","588,8","596,1001","581,9919","12,28201","23,16546","29,8097","33,72165","20,81571","22,93193","397,1999","5,102295","3061,179","18,62069","4,450568","2,161469","23,2654","0,4182149","8096,649","1576,223","8096,724","1576,46","-37,87593","588,8","462,7348",,1
5753,02:41:25.157,"12,44821","0,3984418","479,5397","457,5025","462,8398","476,8634","450,8254","452,1511","436,2181","452,126","449,3044","483,1816","482,8802","477,0385","565,7948","588,8","596,1","581,9919","12,28156","23,16704","29,81179","33,72366","20,807","22,93265","397,2466","5,108001","3060,685","18,62069","4,440709","2,160638","23,38868","0,4180498","8099,137","1577,202","8099,928","1577,504","-37,87604","588,8","462,8656",,1
5754,02:41:25.177,"12,44821","0,3986837","479,5397","457,5025","462,8398","477,051","450,8254","452,3387","436,2181","452,126","449,3145","483,1819","483,1823","477,0385","565,7948","588,8","596,1","581,9919","12,28133","23,17478","29,81283","33,72467","20,80265","22,94227","397,2699","5,117033","3060,685","18,62069","4,435779","2,166402","23,38868","0,4178968","8101,822","1578,217","8102,304","1578,503","-37,87609","588,8","462,9923",,1
5755,02:41:25.196,"12,44821","0,3989978","479,5397","457,5025","462,8398","477,1448","450,8254","452,4325","436,2181","452,126","449,3196","483,1821","483,3334","477,0385","565,7948","588,8","596,1","581,9919","12,28122","23,18328","29,80872","33,7298","20,80047","22,94707","397,3094","5,130819","3060,808","18,62069","4,433314","2,169284","23,38098","0,4177072","8104,215","1579,264","8105,316","1579,505","-37,87611","588,8","463,1017",,1
5756,02:41:25.218,"12,44821","0,3993092","479,5397","459,0634","462,8398","477,1917","450,8254","452,4794","436,2181","452,126","449,3221","483,1822","483,4089","477,0385","565,7948","588,8","596,1","581,9919","12,28116","23,18753","29,80666","33,73237","20,79011","22,94948","397,3662","5,137712","3060,808","18,62069","4,422812","2,170725","23,38098","0,4174753","8105,925","1579,743","8107,956","1580,516","-37,87613","588,8","463,1909",,1
5757,02:41:25.236,"12,44821","0,3995905","479,5397","459,8439","462,8398","477,2151","450,8254","452,5028","436,2181","452,126","449,3234","483,1823","483,4467","477,0385","565,7948","589,35","596,1","581,9919","12,28113","23,18734","29,80563","33,73366","20,78029","22,96919","397,3947","5,138069","3060,808","18,59914","4,405202","2,171446","23,40024","0,4172832","8105,925","1579,743","8110,891","1581,552","-37,81754","588,8","463,2939",,1
5758,02:41:25.258,"12,44821","0,3999339","479,5397","460,2341","462,8398","477,2269","450,8254","452,5145","436,2181","452,126","449,324","483,1823","483,4655","477,0385","565,7948","589,625","596,1","581,9919","12,28112","23,18725","29,80511","33,7343","20,77538","22,97904","397,4089","5,138247","3060,808","18,58836","4,396397","2,171806","23,40024","0,4171015","8105,925","1579,743","8110,891","1581,552","-37,78825","588,8688","463,3892",,1
5759,02:41:25.278,"12,44821","0,4002311","479,5397","460,4293","462,8398","477,2327","450,8254","452,5204","436,2181","452,126","449,3243","483,1823","483,475","477,0385","565,7948","589,7625","596,1","581,9919","12,28111","23,19415","29,80022","33,73925","20,77292","22,99322","397,4345","5,147606","3061,055","18,58298","4,391994","2,176621","23,39253","0,4169024","8114,357","1582,753","8116,278","1583,517","-37,7736","589,0063","463,4697",,1
5760,02:41:25.297,"12,44821","0,4004859","479,5397","460,5268","462,8398","477,2357","450,8254","452,5233","436,2181","452,126","449,3245","483,1823","483,4797","477,0385","565,7948","589,8313","596,1","581,9919","12,28111","23,1976","29,77922","33,74173","20,77633","23,00031","397,4751","5,152285","3060,685","18,58028","4,382068","2,175939","23,39639","0,4166937","8114,357","1582,753","8116,278","1583,517","-37,76627","589,1953","463,5346",,1
5761,02:41:25.318,"12,44821","0,4007195","479,5397","460,5756","462,8398","477,2371","452,5262","452,5248","437,7689","452,126","449,3246","483,1823","483,4821","477,0385","565,7948","589,8657","596,1","581,9919","12,28111","23,19469","29,76872","33,7476","20,77804","23,00386","397,4954","5,15926","3060,685","18,57893","4,367835","2,175598","23,40794","0,4165142","8121,466","1585,289","8121,917","1585,579","-37,76261","589,4188","463,5855",,1
5762,02:41:25.337,"12,44821","0,4009618","479,5397","460,6","462,8398","477,2379","453,3767","452,5255","438,5443","452,126","449,3246","483,1823","483,4832","477,0385","565,7948","589,8828","596,1","581,8914","12,28111","23,19787","29,76347","33,75981","20,77889","23,01026","397,5427","5,170472","3060,932","18,57826","4,360719","2,173882","23,48885","0,416345","8124,215","1586,328","8124,634","1586,566","-37,76078","589,595","463,6926",,1
5763,02:41:25.356,"12,44821","0,4012471","479,5397","460,6122","462,8398","477,2382","453,8019","452,5259","438,9319","452,126","449,3246","483,1823","483,4838","477,0385","565,7948","589,8914","596,1","581,8411","12,25807","23,19946","29,76085","33,76591","20,77468","23,01346","397,6034","5,176078","3060,685","18,57792","4,352526","2,182294","23,56204","0,4161355","8126,933","1587,346","8128,089","1587,597","-37,75986","589,7153","463,8073",,1
5764,02:41:25.377,"12,44821","0,4015249","479,5397","460,6183","462,8398","477,2384","454,0145","452,5261","439,1258","452,126","449,3246","483,1823","483,4841","477,0385","565,7948","589,8958","596,1","581,8159","12,24654","23,20489","29,75954","33,77359","20,76794","23,03357","397,6337","5,178881","3060,685","18,57775","4,33916","2,1865","23,5659","0,4159446","8130,013","1588,311","8130,809","1588,63","-37,75941","589,7915","463,9106",,1
5765,02:41:25.396,"12,44821","0,4018762","479,5397","460,6213","462,8398","477,2385","454,1208","452,5262","439,2227","452,126","449,3246","483,1823","483,4843","477,0385","565,7948","589,8979","596,1","581,8033","12,24078","23,20992","29,75424","33,79134","20,76456","23,03899","397,6489","5,188006","3060,561","18,57767","4,332477","2,187058","23,53123","0,415754","8132,127","1589,364","8133,958","1589,648","-37,75918","589,8377","463,9966",,1
5766,02:41:25.416,"12,44821","0,4021677","479,5397","460,6229","464,4008","477,2386","454,174","452,5262","439,2712","452,126","449,3246","483,1823","483,4843","477,0385","565,7948","589,8989","596,1","581,7971","12,2379","23,21243","29,73768","33,80021","20,76288","23,0417","397,7492","5,19257","3060,561","18,57763","4,321411","2,185792","23,53893","0,4155512","8135,753","1590,382","8136,715","1590,663","-37,75682","589,8649","464,0655",,1
5767,02:41:25.438,"12,44821","0,4024293","481,1906","460,6236","465,1813","477,2386","454,2005","452,5262","439,2954","453,5768","449,3246","483,1823","483,4844","478,6893","565,7948","589,8995","596,1","581,7939","12,23646","23,21369","29,7294","33,80465","20,76204","23,05231","397,7993","5,199486","3060,561","18,57761","4,309698","2,185159","23,53893","0,4153941","8138,906","1591,393","8138,62","1591,199","-37,75565","589,8804","464,1518",,1
5768,02:41:25.459,"12,44821","0,4027532","482,016","460,624","465,5715","477,2386","454,2138","452,5262","439,3076","454,3022","449,3246","483,1823","483,4844","479,5148","565,7948","589,8998","596,1","581,7924","12,23574","23,21432","29,72526","33,80686","20,76161","23,05762","397,8244","5,202944","3060,561","18,5776","4,303842","2,184843","23,53893","0,4151881","8138,906","1591,393","8138,62","1591,199","-37,75506","589,8892","464,3329",,1
5769,02:41:25.477,"12,44821","0,403031","482,4287","460,6241","465,7666","477,2386","454,2205","452,5262","439,3136","454,6649","449,3246","483,1823","483,4844","479,9275","565,7948","589,8999","596,35","581,7916","12,23538","23,21926","29,71392","33,81261","20,75213","23,05564","397,8369","5,210853","3060,561","18,57759","4,294734","2,189319","23,54663","0,4149618","8148,082","1594,56","8146,149","1593,767","-37,75476","589,8941","464,5269",,1
5770,02:41:25.496,"12,44821","0,4033147","482,6351","460,6243","465,8642","477,2386","454,2238","452,5262","439,3167","454,8462","449,3246","483,1823","483,4844","480,1339","565,7948","589,9","596,475","581,7911","12,2352","23,22174","29,70824","33,81548","20,74739","23,05466","397,8432","5,214807","3060,561","18,57759","4,29018","2,191557","23,54663","0,4147702","8148,082","1594,56","8146,149","1593,767","-37,75462","589,8969","464,7014",,1
5771,02:41:25.517,"12,44821","0,4035628","482,7383","460,6243","465,913","477,2386","454,2255","452,5262","439,3182","454,9369","449,3246","483,1823","483,4844","480,237","565,7948","589,9","596,5375","581,791","12,23511","23,22529","29,70541","33,82155","20,74965","23,06342","397,8463","5,213695","3060,561","18,57759","4,275544","2,192677","23,52737","0,4145805","8151,211","1595,584","8152,555","1595,889","-37,75454","589,8983","464,8469",,1
5772,02:41:25.537,"12,44821","0,4038123","482,7899","460,6243","465,9373","477,2386","454,2263","452,5262","439,3189","454,9822","449,3246","483,1823","483,4844","480,2886","565,7948","589,9","596,5687","581,7909","12,23507","23,22707","29,69008","33,82922","20,75078","23,07242","397,8942","5,217773","3060,438","18,57759","4,268226","2,199416","23,56204","0,4143745","8154,755","1596,66","8154,945","1596,916","-37,75451","589,8991","464,9633",,1
5773,02:41:25.556,"12,44821","0,4040626","482,8156","460,6243","465,9495","477,2386","454,2267","452,5262","439,3193","455,0049","449,3246","484,5418","483,4844","480,3144","567,1027","589,9","596,5844","581,7908","12,23505","23,22564","29,68705","33,83305","20,75135","23,07693","397,9553","5,219812","3060,438","18,57759","4,252207","2,205875","23,53893","0,4141975","8157,229","1597,725","8159,054","1597,973","-37,75449","589,8995","465,0542",,1
